timestamp,px,py,pz
1753447113544513034,-3.59776845019991,13.854278172137683,-0.094442013849347
1753447113593552088,-3.596377063571315,13.853441974178423,-0.09903554371092
1753447113645498489,-3.59327594773392,13.851836876412731,-0.109185249966153
1753447113694449335,-3.591639198938831,13.8511069006166,-0.114238833163306
1753447113749592178,-3.589889236372818,13.850575420957822,-0.12018079016443
1753447113795222852,-3.587905167968626,13.84960566253128,-0.125948677192527
1753447113844526380,-3.586150403067845,13.848658333927258,-0.130721913776116
1753447113896881661,-3.585069991799068,13.848884199388518,-0.13519301203403
1753447113944913391,-3.583726056784938,13.848379876196017,-0.13939617009769
1753447113996168112,-3.582504124604153,13.847746716012495,-0.143853451499631
1753447114051660175,-3.579254229233999,13.846383437654042,-0.154048371167134
1753447114096415388,-3.577366267028967,13.845778665457589,-0.16010370622369
1753447114151295119,-3.575417911237488,13.845294932400996,-0.166155196371224
1753447114193247827,-3.573354674225064,13.844718858134511,-0.172600312712895
1753447114254292514,-3.571520222530329,13.844115491858616,-0.177947638326568
1753447114295415008,-3.570056678712412,13.844167017570337,-0.183166814532219
1753447114357216716,-3.568440640958954,13.84405597718625,-0.187919303724203
1753447114398827990,-3.564940464052488,13.843974594381876,-0.198932732502734
1753447114459611057,-3.56312990944825,13.843825488185134,-0.204738856774383
1753447114495929871,-3.561290928888147,13.843695510048676,-0.210737589527715
1753447114564347780,-3.55952186760541,13.843560806524398,-0.216946927589358
1753447114595420706,-3.557344268414999,13.843141918857274,-0.223984372471421
1753447114658483378,-3.554810823203381,13.842659076692737,-0.230725196039893
1753447114695818401,-3.552794038535858,13.841894411304263,-0.238248973845751
1753447114747130337,-3.550439216335691,13.840960295318082,-0.245719249533002
1753447114797265579,-3.545859978824486,13.838809411016774,-0.259913660646038
1753447114844833399,-3.543700224598912,13.837835070528344,-0.266384747268906
1753447114893996053,-3.541802908233484,13.836741718570403,-0.272161028189951
1753447114968836120,-3.53817151233762,13.835536701269316,-0.283051188186628
1753447115012550825,-3.536644387950182,13.835044733692392,-0.287745471415797
1753447115056246144,-3.5352884355785,13.834577327704002,-0.29283439129155
